"","bacc","specificity","sensitivity","threshold","beta0","beta1","beta2","beta3","beta4"
"198",0.870360076585758,0.867704280155642,0.873015873015873,0.307038820936927,-14.4423016458681,-21.1034200893152,32.4987201114129,0.0445749752825005,6.90925827548642
"199",0.812550182199988,0.894941634241245,0.73015873015873,0.391901563459756,-17.1192783754817,-25.6044357697958,38.9867728354052,0.0556355732094969,8.17283102869619
"200",0.854332653943549,0.883268482490272,0.825396825396825,0.332267543627501,-15.5279343909568,-22.6981281461129,35.026974531828,0.0492988969768934,6.79175353196224
"201",0.832314248656661,0.90272373540856,0.761904761904762,0.330067996284857,-11.5294261389329,-18.2671149953088,27.0975337556318,0.0551163249357423,5.08046201213281
"202",0.832931875733432,0.840466926070039,0.825396825396825,0.303489793284691,-14.6197783924475,-19.2842854220948,31.1963212181422,0.053436989730961,5.74949674436668
"203",0.856278179235378,0.88715953307393,0.825396825396825,0.329917817016393,-13.8496831676478,-19.3821762915279,30.5062392137195,0.0501981000933353,5.71298298793581
"204",0.817367673398802,0.809338521400778,0.825396825396825,0.290687488113531,-13.3911550875607,-21.0370737387239,31.2017434750341,0.0546043888762596,6.97506249141254
"205",0.836359706009511,0.894941634241245,0.777777777777778,0.336501326696117,-16.8162747539552,-23.5980114551768,37.0566634532102,0.0511501519581897,7.47881373944858
"206",0.7930949292817,0.856031128404669,0.73015873015873,0.3129389507612,-11.4758732126852,-21.296065645813,29.7643257208808,0.0539137726534539,4.81415550388232
"207",0.870360076585758,0.867704280155642,0.873015873015873,0.314987680046735,-13.1001706977403,-19.9676720757367,30.1545826410798,0.0532971565104138,5.86633801868666
"208",0.842659502192576,0.859922178988327,0.825396825396825,0.314874346172447,-9.38535648475212,-15.1542654772774,22.068344537283,0.0583353263402707,4.90808304256627
"209",0.844759434253598,0.848249027237354,0.841269841269841,0.331727742927322,-12.4301259003447,-21.8014858141774,31.1292388606353,0.0512473279230247,5.62607442687397
