,Date,Open,Close,High,Low,Volume
281,1634641200000,156.63,156.94,157.34,156.39,3218.59927695
282,1634637600000,157.0,156.67,157.73,156.53,4354.27418317
283,1634634000000,157.55,157.0,157.69,156.39,1940.6270042200001
284,1634630400000,157.51,157.49,157.79,156.4,1278.04624166
285,1634626800000,156.89,157.72,157.94,156.72,728.2573818
286,1634623200000,158.59,157.07,158.73,156.9,2121.03995384
287,1634619600000,158.07,158.57,159.02,157.71,851.25564592
288,1634616000000,158.62,158.05,159.3,158.02,1114.73296577
289,1634612400000,157.12,158.54,158.87,156.92,748.22550924
290,1634608800000,157.27,157.38,157.74,156.76,647.39630537
291,1634605200000,156.25,157.33,157.44,156.11,703.23553764
292,1634601600000,157.11,156.42,157.53,156.26,1205.4636612
293,1634598000000,156.54,157.22,158.22,156.5,1651.37702993
294,1634594400000,156.46,156.66,156.83,155.61,681.41296458
295,1634590800000,157.05,156.6,157.5,156.14,1658.66319793
296,1634587200000,156.67,157.4,157.48,156.21,557.84670973
297,1634583600000,156.86,156.69,156.98,155.85,1282.72013328
298,1634580000000,155.38,157.27,157.78,154.96,2216.8754032
299,1634576400000,156.4,155.41,157.94,155.41,2297.16949349
300,1634572800000,156.7,156.35,157.58,156.0,3193.87922638
301,1634569200000,157.31,156.71,157.76,156.51,4967.8256634
302,1634565600000,159.44,157.45,159.69,157.39,6914.58277799
303,1634562000000,157.06,159.5,159.7,155.56,7998.9659047
304,1634558400000,156.85,157.06,157.94,156.6,3391.77158268
305,1634554800000,158.1,156.85,158.56,155.96,4832.47904051
306,1634551200000,157.16,158.28,158.66,155.95,5020.06829423
307,1634547600000,158.42,157.08,158.46,156.19,7042.00870354
308,1634544000000,159.13,158.82,159.88,158.45,801.04864759
309,1634540400000,160.24,159.0,161.48,158.7,1740.94621343
310,1634536800000,160.85,160.31,160.99,160.06,620.34074847
311,1634533200000,160.51,161.06,161.4,159.75,1110.01687811
312,1634529600000,159.91,160.37,160.54,159.22,696.83331573
313,1634526000000,161.43,160.0,161.63,159.1,4613.09339515
314,1634522400000,161.93,161.6,162.25,160.84,2704.96135168
315,1634518800000,161.15,161.8,162.85,160.31,4468.74608536
316,1634515200000,159.98,161.12,162.18,159.44,6406.26165689
317,1634511600000,159.68,159.98,159.98,158.73,5228.46622217
318,1634508000000,158.49,159.65,159.83,158.14,2901.5821425999998
319,1634504400000,154.89,158.52,158.73,154.89,2312.58479857
320,1634500800000,158.66,155.27,158.66,153.35,20191.16638361
321,1634497200000,160.3,158.65,160.3,158.16,5820.75672001
322,1634493600000,159.7,160.34,160.79,159.68,1410.9783055
323,1634490000000,160.72,160.0,160.76,159.5,1190.02448893
324,1634486400000,160.92,160.58,161.74,159.32,5719.80315244
325,1634482800000,164.29,160.83,164.43,160.1,6929.37501756
326,1634479200000,164.41,164.33,165.03,163.86,3542.25237602
327,1634475600000,164.53,164.45,164.72,163.57,4474.43785493
328,1634472000000,163.59,164.62,165.35,163.59,2075.15928644
329,1634468400000,165.98,163.99,166.34,163.27,2266.20742475
330,1634464800000,165.7,166.37,166.52,164.86,3418.93323645
331,1634461200000,166.36,165.61,166.84,165.37,2190.18352178
332,1634457600000,162.27,166.31,167.44,162.27,11425.76859524
333,1634454000000,163.32,162.03,165.0,162.03,4958.01738366
334,1634450400000,161.05,163.35,163.41,160.98,3032.24498188
335,1634446800000,163.09,160.8,163.38,160.59,3206.12910528
336,1634443200000,162.96,163.04,164.65,162.28,10044.89650088
337,1634439600000,159.69,162.88,162.96,159.38,4806.07943886
338,1634436000000,158.98,159.82,160.07,158.91,1417.02968478
339,1634432400000,159.07,159.0,160.63,158.77,4428.24007747
340,1634428800000,157.52,159.34,159.55,156.68,2115.78963691
341,1634425200000,157.97,157.5,158.68,156.96,1805.89739331
342,1634421600000,157.09,157.91,158.32,156.55,2583.31339849
343,1634418000000,158.8,156.99,158.8,156.33,1849.29375094
344,1634414400000,158.15,158.78,158.91,158.03,419.66620056
345,1634410800000,158.96,158.27,159.08,158.13,522.22537097
346,1634407200000,158.98,158.82,159.35,158.6,3238.1401696
347,1634403600000,159.95,158.91,159.95,158.24,3361.12550194
348,1634400000000,159.58,159.95,160.16,159.0,1154.19641652
349,1634396400000,159.65,159.63,160.48,159.1,1490.02888149
350,1634392800000,159.81,159.6,160.98,159.36,10302.32917027
351,1634389200000,159.08,159.96,160.31,158.91,3558.18681062
352,1634385600000,162.3,159.15,162.92,158.86,13496.86075061
353,1634382000000,162.58,162.23,163.1,161.83,10852.68842365
354,1634378400000,161.73,162.63,164.91,161.73,13281.08925615
355,1634374800000,160.64,161.83,162.37,160.31,5114.19905101
356,1634371200000,158.44,160.64,160.85,158.02,4647.88537737
357,1634367600000,159.53,158.47,159.53,157.68,3282.61921878
358,1634364000000,158.97,159.55,159.75,158.7,1297.72352522
359,1634360400000,158.32,159.04,159.67,158.28,1590.82981456
360,1634356800000,158.79,158.32,159.52,158.3,2919.21533398
361,1634353200000,159.82,158.78,159.83,158.52,1295.27535173
362,1634349600000,158.8,159.83,160.0,158.38,2777.12006289
363,1634346000000,160.09,158.76,160.89,158.3,3195.76955972
